Title,Address,Bedrooms,Bathrooms,Rent,Square Footage,Availability,Amenities
Willow Springs,"60 Willow Springs Ln, Santa Barbara, CA 93117 – Santa Barbara Municipal Airport",2 BRs,1 Bath,"$2,485 - 3,265",894 Sq Ft,Sep 9,"BBQ/Picnic Area, Bike Fixit Station, Bike Racks, Cable Ready, Carpeting, Ceiling Fan, Clubhouse available for party rental, Contemporary Laminate Wood-Style Flooring*, Dishwasher, Disposal, Double pane windows and doors, Efficient Appliances, Firepit, Fitness Trail, Free Washer/Dryer With 12 Month Lease!, Furnished Gas Range, Green Building, Heated Pool, High Ceilings, High Speed Internet Access, Hot Tubs, Large Closets, Media Room, Microwave, Nature Preserve, Non-Smoking Community, Outdoor Fitness Trail, Patio/Balcony, Recycling, Refrigerator, Spanish Speaking Staff, Stainless Steel Appliances*, W/D Hookup, Wetlands, Window Coverings, $300 Deposit, 2 Pet Limit, 2 Pet Limit, Built in 2003, 335 Units/2 Stories, Furnished, 12, Wi-Fi at Pool and Clubhouse, Laundry Facilities, Maintenance on site, 24 Hour Availability, Furnished Units Available, Recycling, Planned Social Activities, Car Charging Station, Business Center, Clubhouse, Breakfast/Coffee Concierge, Corporate Suites, Courtyard, Balcony, Patio, Deck, Yard, Grill, Fitness Center, Spa, Pool, Playground, High Speed Internet Access, Washer/Dryer - In Unit, Washer/Dryer Hookup, Heating, Smoke Free, Cable Ready, Tub/Shower, Sprinkler System, Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Pantry, Eat-in Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Hardwood Floors, Carpet, Dining Room, Vaulted Ceiling, Views, Walk-In Closets, Furnished, Double Pane Windows, Window Coverings, Property Manager on Site"
Willow Springs,"60 Willow Springs Ln, Santa Barbara, CA 93117 – Santa Barbara Municipal Airport",2 BRs,2 Baths,"$2,690 - 3,135","1,027 Sq Ft",Sep 10,"BBQ/Picnic Area, Bike Fixit Station, Bike Racks, Cable Ready, Carpeting, Ceiling Fan, Clubhouse available for party rental, Contemporary Laminate Wood-Style Flooring*, Dishwasher, Disposal, Double pane windows and doors, Efficient Appliances, Firepit, Fitness Trail, Free Washer/Dryer With 12 Month Lease!, Furnished Gas Range, Green Building, Heated Pool, High Ceilings, High Speed Internet Access, Hot Tubs, Large Closets, Media Room, Microwave, Nature Preserve, Non-Smoking Community, Outdoor Fitness Trail, Patio/Balcony, Recycling, Refrigerator, Spanish Speaking Staff, Stainless Steel Appliances*, W/D Hookup, Wetlands, Window Coverings, $300 Deposit, 2 Pet Limit, 2 Pet Limit, Built in 2003, 335 Units/2 Stories, Furnished, 12, Wi-Fi at Pool and Clubhouse, Laundry Facilities, Maintenance on site, 24 Hour Availability, Furnished Units Available, Recycling, Planned Social Activities, Car Charging Station, Business Center, Clubhouse, Breakfast/Coffee Concierge, Corporate Suites, Courtyard, Balcony, Patio, Deck, Yard, Grill, Fitness Center, Spa, Pool, Playground, High Speed Internet Access, Washer/Dryer - In Unit, Washer/Dryer Hookup, Heating, Smoke Free, Cable Ready, Tub/Shower, Sprinkler System, Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Pantry, Eat-in Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Hardwood Floors, Carpet, Dining Room, Vaulted Ceiling, Views, Walk-In Closets, Furnished, Double Pane Windows, Window Coverings, Property Manager on Site"
Willow Springs,"60 Willow Springs Ln, Santa Barbara, CA 93117 – Santa Barbara Municipal Airport",2 BRs,2 Baths,"$2,735 - 3,180","1,027 Sq Ft",Sep 16,"BBQ/Picnic Area, Bike Fixit Station, Bike Racks, Cable Ready, Carpeting, Ceiling Fan, Clubhouse available for party rental, Contemporary Laminate Wood-Style Flooring*, Dishwasher, Disposal, Double pane windows and doors, Efficient Appliances, Firepit, Fitness Trail, Free Washer/Dryer With 12 Month Lease!, Furnished Gas Range, Green Building, Heated Pool, High Ceilings, High Speed Internet Access, Hot Tubs, Large Closets, Media Room, Microwave, Nature Preserve, Non-Smoking Community, Outdoor Fitness Trail, Patio/Balcony, Recycling, Refrigerator, Spanish Speaking Staff, Stainless Steel Appliances*, W/D Hookup, Wetlands, Window Coverings, $300 Deposit, 2 Pet Limit, 2 Pet Limit, Built in 2003, 335 Units/2 Stories, Furnished, 12, Wi-Fi at Pool and Clubhouse, Laundry Facilities, Maintenance on site, 24 Hour Availability, Furnished Units Available, Recycling, Planned Social Activities, Car Charging Station, Business Center, Clubhouse, Breakfast/Coffee Concierge, Corporate Suites, Courtyard, Balcony, Patio, Deck, Yard, Grill, Fitness Center, Spa, Pool, Playground, High Speed Internet Access, Washer/Dryer - In Unit, Washer/Dryer Hookup, Heating, Smoke Free, Cable Ready, Tub/Shower, Sprinkler System, Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Pantry, Eat-in Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Hardwood Floors, Carpet, Dining Room, Vaulted Ceiling, Views, Walk-In Closets, Furnished, Double Pane Windows, Window Coverings, Property Manager on Site"
Willow Springs,"60 Willow Springs Ln, Santa Barbara, CA 93117 – Santa Barbara Municipal Airport",2 BRs,1 Bath,"$2,550 - 3,330",894 Sq Ft,Sep 21,"BBQ/Picnic Area, Bike Fixit Station, Bike Racks, Cable Ready, Carpeting, Ceiling Fan, Clubhouse available for party rental, Contemporary Laminate Wood-Style Flooring*, Dishwasher, Disposal, Double pane windows and doors, Efficient Appliances, Firepit, Fitness Trail, Free Washer/Dryer With 12 Month Lease!, Furnished Gas Range, Green Building, Heated Pool, High Ceilings, High Speed Internet Access, Hot Tubs, Large Closets, Media Room, Microwave, Nature Preserve, Non-Smoking Community, Outdoor Fitness Trail, Patio/Balcony, Recycling, Refrigerator, Spanish Speaking Staff, Stainless Steel Appliances*, W/D Hookup, Wetlands, Window Coverings, $300 Deposit, 2 Pet Limit, 2 Pet Limit, Built in 2003, 335 Units/2 Stories, Furnished, 12, Wi-Fi at Pool and Clubhouse, Laundry Facilities, Maintenance on site, 24 Hour Availability, Furnished Units Available, Recycling, Planned Social Activities, Car Charging Station, Business Center, Clubhouse, Breakfast/Coffee Concierge, Corporate Suites, Courtyard, Balcony, Patio, Deck, Yard, Grill, Fitness Center, Spa, Pool, Playground, High Speed Internet Access, Washer/Dryer - In Unit, Washer/Dryer Hookup, Heating, Smoke Free, Cable Ready, Tub/Shower, Sprinkler System, Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Pantry, Eat-in Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Hardwood Floors, Carpet, Dining Room, Vaulted Ceiling, Views, Walk-In Closets, Furnished, Double Pane Windows, Window Coverings, Property Manager on Site"
Willow Springs,"60 Willow Springs Ln, Santa Barbara, CA 93117 – Santa Barbara Municipal Airport",1 Bed,1 Bath,Call for Rent,731 Sq Ft,Not Available,"BBQ/Picnic Area, Bike Fixit Station, Bike Racks, Cable Ready, Carpeting, Ceiling Fan, Clubhouse available for party rental, Contemporary Laminate Wood-Style Flooring*, Dishwasher, Disposal, Double pane windows and doors, Efficient Appliances, Firepit, Fitness Trail, Free Washer/Dryer With 12 Month Lease!, Furnished Gas Range, Green Building, Heated Pool, High Ceilings, High Speed Internet Access, Hot Tubs, Large Closets, Media Room, Microwave, Nature Preserve, Non-Smoking Community, Outdoor Fitness Trail, Patio/Balcony, Recycling, Refrigerator, Spanish Speaking Staff, Stainless Steel Appliances*, W/D Hookup, Wetlands, Window Coverings, $300 Deposit, 2 Pet Limit, 2 Pet Limit, Built in 2003, 335 Units/2 Stories, Furnished, 12, Wi-Fi at Pool and Clubhouse, Laundry Facilities, Maintenance on site, 24 Hour Availability, Furnished Units Available, Recycling, Planned Social Activities, Car Charging Station, Business Center, Clubhouse, Breakfast/Coffee Concierge, Corporate Suites, Courtyard, Balcony, Patio, Deck, Yard, Grill, Fitness Center, Spa, Pool, Playground, High Speed Internet Access, Washer/Dryer - In Unit, Washer/Dryer Hookup, Heating, Smoke Free, Cable Ready, Tub/Shower, Sprinkler System, Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Pantry, Eat-in Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Hardwood Floors, Carpet, Dining Room, Vaulted Ceiling, Views, Walk-In Closets, Furnished, Double Pane Windows, Window Coverings, Property Manager on Site"
Willow Springs,"60 Willow Springs Ln, Santa Barbara, CA 93117 – Santa Barbara Municipal Airport",1 Bed,1 Bath,Call for Rent,744 Sq Ft,Not Available,"BBQ/Picnic Area, Bike Fixit Station, Bike Racks, Cable Ready, Carpeting, Ceiling Fan, Clubhouse available for party rental, Contemporary Laminate Wood-Style Flooring*, Dishwasher, Disposal, Double pane windows and doors, Efficient Appliances, Firepit, Fitness Trail, Free Washer/Dryer With 12 Month Lease!, Furnished Gas Range, Green Building, Heated Pool, High Ceilings, High Speed Internet Access, Hot Tubs, Large Closets, Media Room, Microwave, Nature Preserve, Non-Smoking Community, Outdoor Fitness Trail, Patio/Balcony, Recycling, Refrigerator, Spanish Speaking Staff, Stainless Steel Appliances*, W/D Hookup, Wetlands, Window Coverings, $300 Deposit, 2 Pet Limit, 2 Pet Limit, Built in 2003, 335 Units/2 Stories, Furnished, 12, Wi-Fi at Pool and Clubhouse, Laundry Facilities, Maintenance on site, 24 Hour Availability, Furnished Units Available, Recycling, Planned Social Activities, Car Charging Station, Business Center, Clubhouse, Breakfast/Coffee Concierge, Corporate Suites, Courtyard, Balcony, Patio, Deck, Yard, Grill, Fitness Center, Spa, Pool, Playground, High Speed Internet Access, Washer/Dryer - In Unit, Washer/Dryer Hookup, Heating, Smoke Free, Cable Ready, Tub/Shower, Sprinkler System, Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Pantry, Eat-in Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Hardwood Floors, Carpet, Dining Room, Vaulted Ceiling, Views, Walk-In Closets, Furnished, Double Pane Windows, Window Coverings, Property Manager on Site"
Willow Springs,"60 Willow Springs Ln, Santa Barbara, CA 93117 – Santa Barbara Municipal Airport",2 BRs,1 Bath,Call for Rent,"861 - 1,197 Sq Ft",Not Available,"BBQ/Picnic Area, Bike Fixit Station, Bike Racks, Cable Ready, Carpeting, Ceiling Fan, Clubhouse available for party rental, Contemporary Laminate Wood-Style Flooring*, Dishwasher, Disposal, Double pane windows and doors, Efficient Appliances, Firepit, Fitness Trail, Free Washer/Dryer With 12 Month Lease!, Furnished Gas Range, Green Building, Heated Pool, High Ceilings, High Speed Internet Access, Hot Tubs, Large Closets, Media Room, Microwave, Nature Preserve, Non-Smoking Community, Outdoor Fitness Trail, Patio/Balcony, Recycling, Refrigerator, Spanish Speaking Staff, Stainless Steel Appliances*, W/D Hookup, Wetlands, Window Coverings, $300 Deposit, 2 Pet Limit, 2 Pet Limit, Built in 2003, 335 Units/2 Stories, Furnished, 12, Wi-Fi at Pool and Clubhouse, Laundry Facilities, Maintenance on site, 24 Hour Availability, Furnished Units Available, Recycling, Planned Social Activities, Car Charging Station, Business Center, Clubhouse, Breakfast/Coffee Concierge, Corporate Suites, Courtyard, Balcony, Patio, Deck, Yard, Grill, Fitness Center, Spa, Pool, Playground, High Speed Internet Access, Washer/Dryer - In Unit, Washer/Dryer Hookup, Heating, Smoke Free, Cable Ready, Tub/Shower, Sprinkler System, Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Pantry, Eat-in Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Hardwood Floors, Carpet, Dining Room, Vaulted Ceiling, Views, Walk-In Closets, Furnished, Double Pane Windows, Window Coverings, Property Manager on Site"
Willow Springs,"60 Willow Springs Ln, Santa Barbara, CA 93117 – Santa Barbara Municipal Airport",2 BRs,1 Bath,Call for Rent,888 Sq Ft,Not Available,"BBQ/Picnic Area, Bike Fixit Station, Bike Racks, Cable Ready, Carpeting, Ceiling Fan, Clubhouse available for party rental, Contemporary Laminate Wood-Style Flooring*, Dishwasher, Disposal, Double pane windows and doors, Efficient Appliances, Firepit, Fitness Trail, Free Washer/Dryer With 12 Month Lease!, Furnished Gas Range, Green Building, Heated Pool, High Ceilings, High Speed Internet Access, Hot Tubs, Large Closets, Media Room, Microwave, Nature Preserve, Non-Smoking Community, Outdoor Fitness Trail, Patio/Balcony, Recycling, Refrigerator, Spanish Speaking Staff, Stainless Steel Appliances*, W/D Hookup, Wetlands, Window Coverings, $300 Deposit, 2 Pet Limit, 2 Pet Limit, Built in 2003, 335 Units/2 Stories, Furnished, 12, Wi-Fi at Pool and Clubhouse, Laundry Facilities, Maintenance on site, 24 Hour Availability, Furnished Units Available, Recycling, Planned Social Activities, Car Charging Station, Business Center, Clubhouse, Breakfast/Coffee Concierge, Corporate Suites, Courtyard, Balcony, Patio, Deck, Yard, Grill, Fitness Center, Spa, Pool, Playground, High Speed Internet Access, Washer/Dryer - In Unit, Washer/Dryer Hookup, Heating, Smoke Free, Cable Ready, Tub/Shower, Sprinkler System, Dishwasher, Disposal, Ice Maker, Stainless Steel Appliances, Pantry, Eat-in Kitchen, Kitchen, Microwave, Oven, Range, Refrigerator, Hardwood Floors, Carpet, Dining Room, Vaulted Ceiling, Views, Walk-In Closets, Furnished, Double Pane Windows, Window Coverings, Property Manager on Site"
Rancho Franciscan Senior Apartments,"221 Hitchcock Way, Santa Barbara, CA 93105 – North State",1 Bed,1 Bath,Call for Rent,540 Sq Ft,Not Available,"BBQ/Picnic Area, Cable Ready, Carpeting, Dishwasher, Disposal, Efficient Appliances, Handrails, High Ceilings, High Speed Internet Access, Large Closets, Non-smoking Community, Patio/Balcony, Planned Social Activities, Recreation Room, Recycling, Refrigerator, View, Wheelchair Access, Window Coverings, $300 Deposit, 25 lb Weight Limit, 1 Pet Limit, $300 Deposit, 25 lb Weight Limit, 2 Pet Limit, Built in 1988, 111 Units/3 Stories, 12, Wi-Fi at Pool and Clubhouse, Laundry Facilities, Maintenance on site, 24 Hour Availability, Recycling, Public Transportation, Elevator, Clubhouse, Courtyard, Grill, Balcony, Patio, Spa, High Speed Internet Access, Heating, Smoke Free, Cable Ready, Tub/Shower, Sprinkler System, Framed Mirrors, Dishwasher, Disposal, Pantry, Kitchen, Oven, Range, Refrigerator, Carpet, Views, Double Pane Windows, Window Coverings, Property Manager on Site"
Rancho Franciscan Senior Apartments,"221 Hitchcock Way, Santa Barbara, CA 93105 – North State",1 Bed,1 Bath,Call for Rent,575 Sq Ft,Not Available,"BBQ/Picnic Area, Cable Ready, Carpeting, Dishwasher, Disposal, Efficient Appliances, Handrails, High Ceilings, High Speed Internet Access, Large Closets, Non-smoking Community, Patio/Balcony, Planned Social Activities, Recreation Room, Recycling, Refrigerator, View, Wheelchair Access, Window Coverings, $300 Deposit, 25 lb Weight Limit, 1 Pet Limit, $300 Deposit, 25 lb Weight Limit, 2 Pet Limit, Built in 1988, 111 Units/3 Stories, 12, Wi-Fi at Pool and Clubhouse, Laundry Facilities, Maintenance on site, 24 Hour Availability, Recycling, Public Transportation, Elevator, Clubhouse, Courtyard, Grill, Balcony, Patio, Spa, High Speed Internet Access, Heating, Smoke Free, Cable Ready, Tub/Shower, Sprinkler System, Framed Mirrors, Dishwasher, Disposal, Pantry, Kitchen, Oven, Range, Refrigerator, Carpet, Views, Double Pane Windows, Window Coverings, Property Manager on Site"
Rancho Franciscan Senior Apartments,"221 Hitchcock Way, Santa Barbara, CA 93105 – North State",2 BRs,2 Baths,Call for Rent,800 Sq Ft,Not Available,"BBQ/Picnic Area, Cable Ready, Carpeting, Dishwasher, Disposal, Efficient Appliances, Handrails, High Ceilings, High Speed Internet Access, Large Closets, Non-smoking Community, Patio/Balcony, Planned Social Activities, Recreation Room, Recycling, Refrigerator, View, Wheelchair Access, Window Coverings, $300 Deposit, 25 lb Weight Limit, 1 Pet Limit, $300 Deposit, 25 lb Weight Limit, 2 Pet Limit, Built in 1988, 111 Units/3 Stories, 12, Wi-Fi at Pool and Clubhouse, Laundry Facilities, Maintenance on site, 24 Hour Availability, Recycling, Public Transportation, Elevator, Clubhouse, Courtyard, Grill, Balcony, Patio, Spa, High Speed Internet Access, Heating, Smoke Free, Cable Ready, Tub/Shower, Sprinkler System, Framed Mirrors, Dishwasher, Disposal, Pantry, Kitchen, Oven, Range, Refrigerator, Carpet, Views, Double Pane Windows, Window Coverings, Property Manager on Site"
Encina Meadows,"5839 Encina Rd, Goleta, CA 93117 – Encina",2 BRs,1 Bath,"$2,515 - 3,340",918 Sq Ft,Sep 4,"Accent Wall Special Available, Ample Guest Parking, BBQ/Picnic Area, Bike Fixit Station, Bike Rack, Bike Racks, Cable Ready, Carpeting, Dishwasher, Disposal, Efficient Appliances, Green Building, Microwave, Microwave In Upgraded Units, Mountain views on select units., Non-Smoking Community, Patio/Balcony, Private Storage Lockers Available, Recycling, Refrigerator, Window Coverings, $500 Deposit, 15 lb Weight Limit, 2 Pet Limit, Built in 1973, 168 Units/2 Stories, None, Laundry Facilities, Maintenance on site, 24 Hour Availability, Recycling, Planned Social Activities, Clubhouse, Fitness Center, Spa, Pool, High Speed Internet Access, Heating, Smoke Free, Cable Ready, Storage Units, Dishwasher, Disposal, Pantry, Microwave, Oven, Range, Refrigerator, Carpet, Views, Double Pane Windows, Balcony, Patio, Grill, Property Manager on Site"
Encina Meadows,"5839 Encina Rd, Goleta, CA 93117 – Encina",2 BRs,1 Bath,"$2,715 - 3,325",918 Sq Ft,Sep 4,"Accent Wall Special Available, Ample Guest Parking, BBQ/Picnic Area, Bike Fixit Station, Bike Rack, Bike Racks, Cable Ready, Carpeting, Dishwasher, Disposal, Efficient Appliances, Green Building, Microwave, Microwave In Upgraded Units, Mountain views on select units., Non-Smoking Community, Patio/Balcony, Private Storage Lockers Available, Recycling, Refrigerator, Window Coverings, $500 Deposit, 15 lb Weight Limit, 2 Pet Limit, Built in 1973, 168 Units/2 Stories, None, Laundry Facilities, Maintenance on site, 24 Hour Availability, Recycling, Planned Social Activities, Clubhouse, Fitness Center, Spa, Pool, High Speed Internet Access, Heating, Smoke Free, Cable Ready, Storage Units, Dishwasher, Disposal, Pantry, Microwave, Oven, Range, Refrigerator, Carpet, Views, Double Pane Windows, Balcony, Patio, Grill, Property Manager on Site"
Encina Meadows,"5839 Encina Rd, Goleta, CA 93117 – Encina",2 BRs,1 Bath,"$2,515 - 3,125",918 Sq Ft,Sep 27,"Accent Wall Special Available, Ample Guest Parking, BBQ/Picnic Area, Bike Fixit Station, Bike Rack, Bike Racks, Cable Ready, Carpeting, Dishwasher, Disposal, Efficient Appliances, Green Building, Microwave, Microwave In Upgraded Units, Mountain views on select units., Non-Smoking Community, Patio/Balcony, Private Storage Lockers Available, Recycling, Refrigerator, Window Coverings, $500 Deposit, 15 lb Weight Limit, 2 Pet Limit, Built in 1973, 168 Units/2 Stories, None, Laundry Facilities, Maintenance on site, 24 Hour Availability, Recycling, Planned Social Activities, Clubhouse, Fitness Center, Spa, Pool, High Speed Internet Access, Heating, Smoke Free, Cable Ready, Storage Units, Dishwasher, Disposal, Pantry, Microwave, Oven, Range, Refrigerator, Carpet, Views, Double Pane Windows, Balcony, Patio, Grill, Property Manager on Site"
